id,crop,state,district,report_date,report_week,growth_stage,pest,disease,weather_condition,advisory,page_number,source_pdf,confidence,original_text,source_method,pipeline_version,dictionary_version,chunk_id,verification_status
943,Cotton,Odisha,State-wide,2026-06-08,6,Sowing,None,None,,,1,Minutes of the meeting of CWWG as on 08.06.2026.pdf,0.9," Sugarcane: About 54.08 lakh ha area coverage under Sugarcane has been reported, which is the same as the area reported during the corresponding period of last year (54.08 lakh ha).
-
Cotton: About 7.51 lakh ha area coverage has been reported compared to 9.72 lakh ha during the corresponding period of last year.
-
Jute : About 6.18 lakh ha area coverage has been reported compared to 6.08 lakh ha during the corresponding period of last year. Progress of area coverage under Kharif crops as on 05.06.2026 Area: In lakh hactare Progress of area coverage under Kharif crops as on 05.06.2026 Area: In lakh hactare Progress of area coverage under Kharif crops as on 05.06.2026 Area: In lakh hactare Progress of area coverage under Kharif crops as on 05.06.2026 Area: In lakh hactare Progress of area coverage under Kharif crops as on 05.06.2026 Area: In lakh hactare Progress of area coverage under Kharif crops as on 05.06.2026 Area: In lakh hactare Progress of area coverage under Kharif crops as on 05.06.2026 Area: In lakh hactare --------------------------------------------------------------------------------------- --------------------------------------------------------------------------------------- --------------------------------------------------------------------------------------- --------------------------------------------------------------------------------------- --------------------------------------------------------------------------------------- --------------------------------------------------------------------------------------- --------------------------------------------------------------------------------------- S. Normal Area (2020-21 to Final Area Coverage 2025 Area Sown Area Sown Increase(+)/ Decrease(-) over 2025 No. Crop 2024-25) 2026 2025 1 Rice 412.00 446.70 2.85 2.65 0.20 2 Pulses 123.64 118.97 0.52 0.35 0.17 a Arhar 44.32 44.60 0.05 0.03 0.02 b Urdbean 29.60 21.26 0.10 0.06 0.04 c Moongbean 35.48 37.45 0.15 0.17 0.01 d Kulthi 1.48 0.04 0.06 0.02 e Mothbean 9.69 0.00 0.00 0.00 f Other pulses* 3.07 15.66 0.18 0.04 0.14 3 Shri Anna cum Coarse cereals 182.63 192.12 1.01 1.22 0.21 a Jowar 14.44 12.10 0.03 0.26 0.23 b Bajra** 70.94 63.80 0.02 0.01 0.01 c Ragi 12.01 13.46 0.30 0.29 0.01 d Small millets 4.47 4.15 0.28 0.39 0.11 e Maize 80.77 98.61 0.38 0.27 0.11 4 Oilseeds 200.08 196.38 0.42 0.52 0.10 a Groundnut 46.79 50.29 0.05 0.09 0.04 b Soybean 128.71 123.86 0.19 0.17 0.02 c Sunflower 1.20 0.88 0.11 0.13 0.02 d Sesamum** 12.88 9.63 0.04 0.10 0.06 e Niger 1.01 0.83 0.00 0.00 0.00 f Castor 9.49 10.89 0.00 0.00 0.00 g Other Oilseeds 0.00 0.03 0.03 0.00 5 Sugarcane 54.20 58.84 54.08 54.08 0.00 6 Jute & Mesta 6.40 6.06 6.18 6.08 0.10 7 Cotton 125.51 115.20 7.51 9.72 2.20 Total Total 1104.46 1134.27 72.57 74.61 2.04",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 08.06.2026_p1_c3,VERIFIED
745,Rice,All India,State-wide,2026-06-01,6,Harvesting,None,None,,,1,Minutes of the meeting of CWWG as on 01.06.2026.pdf,0.9," As per 3 rd Advance Estimates 2025-26, the area sown under the summer crops is 87.26 lakh ha as compared to 83.91 lakh ha during the corresponding period of last year. As compared to previous year, Rice area declined by 0.65 lakh ha whereas, Maize area increased by 2.08 lakh ha, Groundnut by 1.03 lakh ha, Urad by 0.76 lakh ha and Shree Anna by 0.70 lakh ha.
-
As on 01.06.2026, rabi crops harvesting has been completed in all states.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 01.06.2026_p1_c1,VERIFIED
746,Cotton,All India,State-wide,2026-06-01,6,Active Growth,None,None,,,1,Minutes of the meeting of CWWG as on 01.06.2026.pdf,0.9,"c) Fertilizers: The fertilizer supply remains stable across all products.
4. Pests &amp; Diseases : The overall incidence of pests and diseases remained below the Economic Threshold Level. The monitoring of Cotton crop for Pink Ball Worm is progressing as per the protocol.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 01.06.2026_p1_c2,VERIFIED
747,Crop,Punjab,State-wide,2026-06-01,6,Active Growth,"Low Probability Of Heatwave Conditions Likely Over Some Parts Of Northwest India (Rajasthan, South Punjab, South Haryana, South Uttar Pradesh) During Some Days Of The Week",None,,,1,Minutes of the meeting of CWWG as on 01.06.2026.pdf,0.9,"Low probability of Heatwave conditions likely over some parts of northwest India (Rajasthan, south Punjab, south Haryana, south Uttar Pradesh) during some days of the week.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 01.06.2026_p1_c3,VERIFIED
748,Crop,Odisha,State-wide,2026-06-01,6,Active Growth,"Above-Normal (+1.6 To +3.0°C) To Appreciably Above-Normal (+3.1 To +5.0°C)  Maximum Temperatures Are Likely Over Some Parts Of East India (Bihar, Gangetic West Bengal &Amp; Odisha). Nearnormal  Weekly  Maximum  Temperatures  (-1.5  To  +1.5°C)  Are  Likely  Across  The  Rest  Of  The  Country During The Week",None,,,1,Minutes of the meeting of CWWG as on 01.06.2026.pdf,0.9," Above-normal (+1.6 to +3.0°C) to appreciably above-normal (+3.1 to +5.0°C) maximum temperatures are likely over some parts of East India (Bihar, Gangetic West Bengal &amp; Odisha). Nearnormal weekly maximum temperatures (-1.5 to +1.5°C) are likely across the rest of the country during the week.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 01.06.2026_p1_c4,VERIFIED
749,Crop,Odisha,State-wide,2026-06-01,6,Active Growth,"Maximum Temperatures Are Very Likely To Be 4-5 Deg Celsius Below Normal Over Most Parts Of The Country  During  Week  2 Except  Many  Parts  Of  Odisha,  West  Bengal,  Bihar,  And  Arunachal Pradesh, West Rajasthan, Punjab",None,,,1,Minutes of the meeting of CWWG as on 01.06.2026.pdf,0.9,"Maximum temperatures are very likely to be 4-5 Deg Celsius below normal over most parts of the country during week 2 except many parts of Odisha, West Bengal, Bihar, and Arunachal Pradesh, West Rajasthan, Punjab.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 01.06.2026_p1_c5,VERIFIED
750,Sunflower,Odisha,State-wide,2026-06-01,6,Sowing,None,None,,,1,Minutes of the meeting of CWWG as on 01.06.2026.pdf,0.9," As per 3 rd Advance Estimates 2025-26, about 116.3 percent of the normal area has been sown under the summer season crops.
-
Rice: About 32.63 lakh ha area coverage under Summer Rice has been reported as compared to 33.28 lakh ha during the corresponding period of last year.
-
Pulses: About 27.16 lakh ha area coverage has been reported compared to 27.07 lakh ha during the corresponding period of last year.
-
Oilseeds: About 10.62 lakh ha area coverage has been reported compared to 9.51 lakh ha during the corresponding period of last year. --------------------------------------------------------------------------- --------------------------------------------------------------------------- --------------------------------------------------------------------------- --------------------------------------------------------------------------- --------------------------------------------------------------------------- Area Area Area Increase / Crop Normal 2025-26 2024-25 Decrease Rice 31.49 32.63 33.28 0.65 Maize 6.98 10.58 8.50 2.08 Jowar 0.34 0.43 0.36 0.07 Bajra 4.43 5.83 5.20 0.63 Shree Anna /Nutri Cereals 4.77 6.26 5.56 0.70 Nutri/Coarse Cereals 11.75 16.84 14.05 2.79 Cereals 43.23 49.48 47.33 2.15 Urad 2.96 4.34 3.58 0.76 Moong 20.44 22.82 23.49 0.67 Total Pulses 23.40 27.16 27.07 0.09 Total Food Grains 66.64 76.64 74.40 2.24 Groundnut 3.40 5.23 4.20 1.03 Sesamum 4.66 5.04 4.96 0.08 Sunflower 0.34 0.35 0.35 0.00 Total Oil Seeds 8.40 10.62 9.51 1.11 Total 75.04 87.26 83.91 3.35",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 01.06.2026_p1_c6,VERIFIED
751,Sunflower,Odisha,State-wide,2026-06-01,6,Active Growth,The Overall Intensity Of Pests And Diseases Remained Below The Economic Threshold Level,None,,,1,Minutes of the meeting of CWWG as on 01.06.2026.pdf,0.9, The overall intensity of pests and diseases remained below the Economic Threshold Level.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 01.06.2026_p1_c7,VERIFIED
1273,Rice,All India,State-wide,2026-05-25,5,Harvesting,None,None,,,1,Minutes of the meeting of CWWG as on 25.05.2026.pdf,0.9," As on May 22, 2026, the area sown under summer crops is 86.02 lakh ha as compared to 83.50 lakh ha during the corresponding period of last year. Of this, area of 31.05 lakh ha has been sown under Rice this year. There is also an increase in the area sown under Maize by about 1.50 lakh ha so far from the last 5-years average.
-
As on 22.05.2026, 97.92% of area has been harvested for Rabi crops all over India. The harvest of pulses, oilseeds, and Shri Anna-cum-coarse cereals has been completed; 79.71% area of Rice and 99.50% area of Wheat has been harvested for Rabi crops 2025-26.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 25.05.2026_p1_c1,VERIFIED
1274,Crop,Punjab,State-wide,2026-05-25,5,Active Growth,"Low  To  Moderate  Probability  Of  Heatwave  Conditions  Likely  Over  Some  Parts  Of  Northwest  India (Punjab, Haryana, Rajasthan, Uttar Pradesh, Jammu &Amp; Kashmir, Southern Parts Of Himachal Pradesh &Amp; Uttarakhand) During Some/Many Days Of The Week",None,,,1,Minutes of the meeting of CWWG as on 25.05.2026.pdf,0.9," Low to moderate probability of Heatwave conditions likely over some parts of northwest India (Punjab, Haryana, Rajasthan, Uttar Pradesh, Jammu &amp; Kashmir, southern parts of Himachal Pradesh &amp; Uttarakhand) during some/many days of the week.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 25.05.2026_p1_c2,VERIFIED
1275,Crop,Punjab,State-wide,2026-05-25,5,Active Growth,"Low Probability Of Warm Night Conditions Is Likely Over Punjab, Haryana, And Adjoining West Uttar Pradesh On Some Days Of The Week",None,,,1,Minutes of the meeting of CWWG as on 25.05.2026.pdf,0.9,"Low probability of warm night conditions is likely over Punjab, Haryana, and adjoining West Uttar Pradesh on some days of the week.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 25.05.2026_p1_c3,VERIFIED
1276,Wheat,Punjab,State-wide,2026-05-25,5,Harvesting,None,None,,,1,Minutes of the meeting of CWWG as on 25.05.2026.pdf,0.9," Rice : About 31.05 lakh ha area coverage under Summer Rice has been reported as compared to 32.42 lakh ha during the corresponding period of last year.
-
Pulses : About 27.91 lakh ha area coverage has been reported compared to 27.26 lakh ha during the corresponding period of last year.
-
Oilseeds : About 11.04 lakh ha area coverage has been reported compared to 9.58 lakh ha during the corresponding period of last year. Progress of Area coverage under Summer crops as on 22.05.2026 (In lakh hectare) Progress of Area coverage under Summer crops as on 22.05.2026 (In lakh hectare) Progress of Area coverage under Summer crops as on 22.05.2026 (In lakh hectare) Progress of Area coverage under Summer crops as on 22.05.2026 (In lakh hectare) Progress of Area coverage under Summer crops as on 22.05.2026 (In lakh hectare) Progress of Area coverage under Summer crops as on 22.05.2026 (In lakh hectare) Progress of Area coverage under Summer crops as on 22.05.2026 (In lakh hectare) ----------------------------------------------------------------------------------- ----------------------------------------------------------------------------------- ----------------------------------------------------------------------------------- ----------------------------------------------------------------------------------- ----------------------------------------------------------------------------------- ----------------------------------------------------------------------------------- ----------------------------------------------------------------------------------- Sl. No. Crops Normal Summer Area (DES)* Final Summer Area Sown Area Sown Increase/ Decrease over corresponding period of Last year Sl. No. Crops Normal Summer Area (DES)* Area 2025 Current Year (2026) Corresponding period of Last Year (2025) Increase/ Decrease over corresponding period of Last year 1 Rice 31.49 33.28 31.05 32.42 1.36 2 Pulses 23.40 27.07 27.91 27.26 0.65 a Greengram 20.44 23.49 23.01 23.49 0.49 b Blackgram 2.96 3.26 4.60 3.58 1.02 c Other Pulses 0.00 0.30 0.19 0.11 3 Shree Anna cum Coarse Cereals 12.08 14.06 16.01 14.25 1.77 a Jowar 0.34 0.36 0.37 0.36 0.01 b Bajra 4.43 5.20 5.40 5.20 0.20 c Ragi 0.31 0.22 0.16 0.06 d Small Millets 0.02 0.03 0.03 0.00 e Maize 6.98 8.50 10.00 8.50 1.50 4 Oilseeds 8.40 9.51 11.04 9.58 1.47 a Groundnut 3.40 4.20 5.51 4.20 1.31 b Sunflower 0.34 0.35 0.39 0.35 0.04 c Sesamum 4.66 4.96 5.07 4.96 0.11 d Other Oilseeds 0.00 0.07 0.06 0.00 Total Total 75.37 83.92 86.02 83.50 2.52 Source: Crop Division, DoA&amp;FW, MoA&amp;FW
SOWING AND HARVESTING STATUS OF RABI CROPS AS ON 22.05.2026
(Area in lakh ha.) ---------- ---------------------------- --------------------- --------------------------------- -------------------- -------------------------------------------------------------------------------------------------------",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 25.05.2026_p1_c4,VERIFIED
1277,Wheat,Punjab,State-wide,2026-05-25,5,Harvesting,Wheat Is 100% Harvested In Punjab,None,,,1,Minutes of the meeting of CWWG as on 25.05.2026.pdf,0.9,Wheat is 100% harvested in Punjab.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 25.05.2026_p1_c5,VERIFIED
1278,Wheat,Uttar Pradesh,State-wide,2026-05-25,5,Harvesting,Wheat Is 100% Harvested In Uttar Pradesh,None,,,1,Minutes of the meeting of CWWG as on 25.05.2026.pdf,0.9,Wheat is 100% harvested in Uttar Pradesh.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 25.05.2026_p1_c6,VERIFIED
1279,Rice,Tamil Nadu,State-wide,2026-05-25,5,Harvesting,Rice In Tamil Nadu Has 90% Harvested,None,,,1,Minutes of the meeting of CWWG as on 25.05.2026.pdf,0.9,Rice in Tamil Nadu has 90% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 25.05.2026_p1_c7,VERIFIED
1280,Rice,Kerala,State-wide,2026-05-25,5,Harvesting,Rice In Kerala Has 98% Harvested,None,,,1,Minutes of the meeting of CWWG as on 25.05.2026.pdf,0.9,Rice in Kerala has 98% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 25.05.2026_p1_c8,VERIFIED
1281,Rice,Andhra Pradesh,State-wide,2026-05-25,5,Harvesting,Rice In Andhra Pradesh Has 75% Harvested,None,,,1,Minutes of the meeting of CWWG as on 25.05.2026.pdf,0.9,Rice in Andhra Pradesh has 75% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 25.05.2026_p1_c9,VERIFIED
1282,Rice,Telangana,State-wide,2026-05-25,5,Harvesting,Rice In Telangana Has 75% Harvested,None,,,1,Minutes of the meeting of CWWG as on 25.05.2026.pdf,0.9,Rice in Telangana has 75% harvested.,rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 25.05.2026_p1_c10,VERIFIED
1283,Oilseeds,Telangana,State-wide,2026-05-25,5,Harvesting,None,None,,,1,Minutes of the meeting of CWWG as on 25.05.2026.pdf,0.9,"3 Pulses 140.42 139.55 100.00 a Gram 100.99 96.20 100.00 100% Harvesting has been completed in all states. b Lentil 15.13 18.12 100.00 100% Harvesting has been completed in all states. e Urdbean * 6.16 6.06 100.00 100% Harvesting has been completed in all states. f Moongbean * 1.41 0.99 100.00 100% Harvesting has been completed in all states. h Other Pulses $ 16.73 20.57 100.00 100% Harvesting has been completed in all states. 4 Shri Anna & Coarse cereals 55.33 60.93 100.00 a Jowar * 24.62 23.13 100.00 100% Harvesting has been completed in all states. b Maize * 23.61 29.16 100.00 100% Harvesting has been completed in all states. c Barley 5.63 7.38 100.00 100% Harvesting has been completed in all states. 5 Oilseeds 86.78 97.19 100.00 a Rapeseed & Mustard 79.17 89.36 100.00 100% Harvesting has been completed in all states. b Groundnut * 3.69 3.52 100.00 100% Harvesting has been completed in all states. c Safflower 0.72 0.89 100.00 100% Harvesting has been completed in all states. d Sunflower * 0.79 0.70 100.00 100% Harvesting has been completed in all states. e Sesamum * 0.48 0.33 100.00 100% Harvesting has been completed in all states. f Linseed 1.93 1.99 100.00 100% harvested in all states. g Other Oilseeds 0.00 0.40 100.00 100% Harvesting has been completed in all states. Total Crops 637.81 680.18 97.92 Source: Crops Division, DoA&amp;FW.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 25.05.2026_p1_c11,VERIFIED
1128,Rice,All India,State-wide,2026-05-18,5,Sowing,None,None,,,1,Minutes of the meeting of CWWG as on 18.05.2026.pdf,0.9," As on May 15, 2026, the area sown under summer crops is 83.08 lakh ha as compared to 80.01 lakh ha during the corresponding period of last year. Of this, area of 31.05 lakh ha has been sown under Rice this year. There is also an increase in the area sown under Maize by about 1.50 lakh ha so far from the last 5-years average.
-",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 18.05.2026_p1_c1,VERIFIED
1129,Rice,All India,State-wide,2026-05-18,5,Harvesting,"As On 15.05.2026, 96.86% Of Area Has Been Harvested For Rabi Crops All Over India. Pulses Harvest Has Been Completed; 99.87% Area Of Oilseeds- Majorly In Rapeseed &Amp; Mustard (100%); 98.62% Area Of Shri Anna Cum Coarse Cereals- Majorly In Jowar (99.66%), 72.70% Area Of Rice And 98.80% Area Of Wheat Has Been Harvested For Rabi Crops 2025-26",None,,,1,Minutes of the meeting of CWWG as on 18.05.2026.pdf,0.9,"As on 15.05.2026, 96.86% of area has been harvested for Rabi crops all over India. Pulses harvest has been completed; 99.87% area of Oilseeds- majorly in Rapeseed &amp; Mustard (100%); 98.62% area of Shri Anna cum Coarse Cereals- majorly in Jowar (99.66%), 72.70% area of Rice and 98.80% area of Wheat has been harvested for Rabi crops 2025-26.",rule_based,2.1,1.0,Minutes of the meeting of CWWG as on 18.05.2026_p1_c2,VERIFIED
